Date,Age,Gender,Shift,Productivity Score,Temperature,Task Type,Time Taken (mins),Quantity,Line Efficiency,Machine ID,Break Time (mins)
11/3/2023,31,Male,Morning,61.5684551,27.52,Packing,26.33,31,71.32,MCH-305,17
27/3/2023,32,Male,Evening,59.14844628,27.2,Inspection,40.36,31,67.01,MCH-204,19.3
19/1/2023,27,Male,Evening,66.21615952,26.43,Assembly,43.35,27,71.1,MCH-204,16.4
8/2/2023,26,Female,Morning,57.76566672,27.29,Assembly,44.34,23,73.2,MCH-305,11.7
15/3/2023,,Female,Evening,67.70436429,26.86,Inspection,46.44,35,61.84,MCH-204,11.7
31/1/2023,54,Female,Evening,74.99670959,26.46,Assembly,44.95,47,64.24,MCH-305,17.3
5/2/2023,20,Male,Evening,54.15535212,26.12,Packing,40.2,22,62.66,MCH-204,12
18/3/2023,31,Male,Morning,72.61215468,24.72,Inspection,41.36,35,62.95,MCH-204,10.4
11/1/2023,22,Female,Morning,30,29.39,Assembly,39.11,29,63.72,MCH-101,12.1
10/3/2023,42,Male,Morning,62.90229888,27.29,Inspection,19.11,32,67.1,MCH-305,15.8
5/1/2023,30,Male,Evening,62.12098433,26.86,Assembly,17.82,30,63.92,MCH-101,12.6
11/1/2023,51,Male,Morning,78.20304706,25.36,Assembly,24.47,41,71.6,MCH-305,18.8
11/3/2023,43,Male,Evening,42.99748428,29.52,Inspection,43.2,26,66.86,MCH-204,16.3
19/1/2023,51,Female,Morning,68.62153363,27.29,Assembly,30.62,27,62.93,MCH-305,15.6
3/1/2023,45,Male,Night,76.36808377,24.53,Packing,36.36,30,50.74,MCH-305,16.2
6/3/2023,84,Female,Morning,30,49.92,Packing,50.63,33,60.97,MCH-305,16.8
15/2/2023,54,Female,Night,65.32958669,,Assembly,45.84,37,66.35,MCH-305,16.9
23/2/2023,39,Female,Morning,68.00878325,,Assembly,13.27,32,79.58,MCH-204,12.5
17/2/2023,57,Female,Morning,77.3358772,25.04,Packing,42.3,31,69.3,MCH-204,18.8
8/2/2023,83,Male,Morning,30,50.09,Assembly,35.56,28,54.87,MCH-101,16.9
20/2/2023,,Female,Morning,65.66637881,,Assembly,28.44,33,70.98,MCH-305,13.8
10/3/2023,,Male,Morning,78.18217518,25,Inspection,31.72,26,65.47,MCH-101,17.3
7/1/2023,,Male,Morning,77.55044836,23.02,Inspection,31.86,31,75.71,MCH-204,11
18/1/2023,52,Male,Morning,55.64601175,28.17,Packing,21.88,29,55.38,MCH-204,17.6
7/2/2023,46,Male,Evening,75.26969889,23.38,Packing,37.45,25,82.11,MCH-305,15.9
11/2/2023,56,Male,Morning,64.99002918,27.59,Inspection,56.77,38,74.47,MCH-305,8.6
15/1/2023,30,Male,Evening,72.68015694,24.6,Inspection,45.16,25,67.91,MCH-101,21
17/2/2023,51,Male,Morning,46.25609693,29.2,Packing,14.74,28,54.56,MCH-204,11.1
13/1/2023,38,Male,Evening,64.69298599,27.5,Packing,37.91,22,55.39,MCH-101,16.7
10/3/2023,27,Male,Evening,65.68838851,23.98,Packing,37.91,29,76.85,MCH-204,19.2
6/3/2023,26,Male,Evening,69.94602604,24.17,Inspection,25.05,32,78.03,MCH-204,7.2
7/2/2023,42,Female,Morning,62.00290829,27.21,Inspection,22.89,25,80.42,MCH-101,15.7
7/3/2023,32,Male,Night,70.17061293,25.48,Assembly,43.98,21,86.67,MCH-204,17.7
7/3/2023,42,Male,Evening,76.20005118,25.66,Packing,36.05,28,77.49,MCH-204,18.3
31/1/2023,37,Male,Morning,53.9438608,28.54,Assembly,30.23,29,74.07,MCH-101,18.7
14/2/2023,46,Male,Morning,77.17857299,24.5,Packing,41.03,29,93.88,MCH-204,17.8
2/1/2023,32,Female,Morning,70.61993268,26.18,Inspection,56.17,38,64.55,MCH-101,14
16/2/2023,58,Female,Night,69.05405161,27.29,Packing,37.58,32,68.99,MCH-305,16.4
10/2/2023,51,Female,Morning,69.8074723,27.29,Packing,37.91,31,54.59,MCH-204,21
24/3/2023,40,Female,Morning,77.45504252,25.68,Inspection,34.78,32,76.24,MCH-101,18.8
14/3/2023,57,Male,Night,76.83626064,25.42,Inspection,31.08,32,67.97,MCH-204,13
2/2/2023,37,Female,Night,71.72019457,22.52,Packing,43.19,28,63.8,MCH-204,18.2
1/3/2023,25,Male,Evening,70.40956666,23.89,Packing,33.07,25,64.01,MCH-101,19.1
14/1/2023,21,Female,Morning,52.75939673,26.64,Packing,40,42,62.05,MCH-305,12.4
7/2/2023,57,Male,Night,76.49365997,25.72,Packing,50.01,29,68.31,MCH-101,14.9
3/3/2023,58,Female,Night,69.83421352,27.29,Packing,42.45,30,55.58,MCH-204,14.1
22/3/2023,42,Male,Night,56.14066731,28.08,Inspection,22.26,30,56.48,MCH-305,17.8
5/3/2023,24,Female,Night,63.64863641,23.63,Packing,21.68,26,58.93,MCH-305,13.8
4/2/2023,31,Male,Night,72.59099243,25.53,Inspection,47.53,31,63.8,MCH-204,13.1
16/3/2023,21,Female,Night,54.76517285,26.38,Assembly,33.88,24,65.36,MCH-101,18.3
30/1/2023,22,Female,Morning,60.97324228,24.59,Assembly,37.61,34,49.51,MCH-101,11.4
31/1/2023,41,Female,Evening,49.20214685,28.86,Packing,27.08,29,64.85,MCH-204,15.6
24/1/2023,42,Male,Morning,63.97747036,27.82,Assembly,41.16,36,61.59,MCH-101,12.8
12/1/2023,22,Male,Morning,59.51200502,26.58,Inspection,53.88,33,77.83,MCH-101,18.3
17/3/2023,59,Female,Night,37.42106862,29.59,Assembly,36.52,32,61,MCH-101,13.2
1/1/2023,38,Male,Night,74.92285137,23,Assembly,41.48,26,80.04,MCH-305,15.1
2/3/2023,30,Male,Evening,67.41644216,25.98,Inspection,47.45,30,87.42,MCH-305,7.8
27/1/2023,40,Male,Night,68.07346405,26.73,Packing,51.8,34,81.67,MCH-101,15
27/2/2023,42,Male,Morning,83.0478554,24.17,Inspection,28.21,31,60.18,MCH-204,14.5
11/2/2023,32,Male,Morning,60.98314491,26.6,Inspection,39.14,23,75.19,MCH-204,15.2
17/3/2023,42,Male,Night,74.63573313,23.79,Packing,47.75,35,60.35,MCH-204,18.9
20/3/2023,22,Female,Evening,52.62109443,27.38,Inspection,50.54,34,61.74,MCH-204,16.8
14/1/2023,54,Female,Evening,57.40187376,28.12,Packing,30.76,22,62.42,MCH-101,16.2
30/1/2023,24,Male,Morning,60.32064461,26.54,Inspection,28.3,31,71.36,MCH-101,12.8
10/3/2023,45,Male,Morning,72.82775027,22.29,Assembly,33.45,34,61.26,MCH-204,21.4
20/3/2023,35,Male,Night,75.51406162,24.07,Packing,31.79,27,70.39,MCH-101,9.5
2/2/2023,51,Female,Night,63.02582243,27.13,Packing,32.21,23,82.62,MCH-204,11.4
18/2/2023,22,Male,Night,61.55479913,26.04,Assembly,39.12,25,58.98,MCH-204,12.7
5/1/2023,55,Female,Morning,62.54105792,27.29,Assembly,29.59,29,53.92,MCH-305,15.6
21/2/2023,47,Female,Morning,52.98633272,28.49,Packing,50.59,35,63.6,MCH-204,15.1
16/2/2023,37,Female,Night,72.05215807,26.27,Assembly,30.95,25,84.28,MCH-305,12.7
10/3/2023,28,Male,Evening,70.58281263,24.36,Inspection,28.99,25,76.89,MCH-204,15.5
24/3/2023,59,Female,Evening,60.39883839,27.99,Inspection,23.3,28,61.45,MCH-101,18.5
8/3/2023,32,Female,Morning,70.1997132,24.64,Inspection,47.57,33,59.55,MCH-305,15.2
12/3/2023,39,Female,Evening,68.40623375,24.62,Assembly,22.07,39,73.24,MCH-101,11.2
4/1/2023,35,Female,Evening,60.78290907,26.72,Assembly,39.57,30,70.98,MCH-204,14.7
27/3/2023,29,Female,Evening,30.00834545,29.56,Assembly,41.95,27,76.23,MCH-305,12.5
5/1/2023,36,Male,Morning,41.56031662,29.25,Packing,5.84,26,58.45,MCH-204,10.8
3/2/2023,26,Female,Morning,61.17112204,26.72,Inspection,21.91,37,69.16,MCH-204,15.1
13/2/2023,20,Female,Morning,53.5820992,26.92,Packing,31.22,24,78.96,MCH-101,12.3
2/1/2023,31,Male,Evening,56.57647473,27.58,Packing,53.95,31,81.29,MCH-305,14
12/3/2023,24,Male,Evening,66.81176195,23.49,Packing,31.22,37,57.61,MCH-101,16.3
28/1/2023,36,Female,Evening,63.27226453,27.29,Inspection,29.97,29,69.15,MCH-101,16
19/1/2023,85,Male,Evening,30,52.97,Inspection,27.5,25,67.14,MCH-305,18.6
12/1/2023,26,Male,Night,62.90621345,26.64,Inspection,27.35,33,61.63,MCH-101,9.8
22/3/2023,20,Female,Morning,59.20752176,25.55,Assembly,28.65,31,62.65,MCH-204,14.4
10/2/2023,24,Female,Night,58.68900156,27,Inspection,28.28,32,75.67,MCH-305,18
26/3/2023,40,Female,Morning,73.00066701,26.24,Assembly,27.85,33,62.34,MCH-305,10
1/1/2023,92,Male,Evening,30,51.12,Assembly,27.84,33,68.77,MCH-305,14.5
9/2/2023,,Male,Evening,64.89159813,26.36,Assembly,31.19,31,74.87,MCH-305,15.6
16/2/2023,21,Female,Night,50.94779811,27.28,Inspection,44.51,33,87.52,MCH-305,11.7
14/1/2023,80,Female,Morning,30,49.03,Inspection,23.79,37,72.99,MCH-305,13
11/2/2023,,Male,Evening,76.24350477,25.79,Inspection,28.53,26,77.21,MCH-204,11.4
21/1/2023,37,Male,Morning,43.69171715,29.28,Inspection,29.8,29,72.63,MCH-305,15.8
26/3/2023,42,Male,Morning,71.52012158,26.62,Packing,35,34,67.94,MCH-101,7.5
19/1/2023,51,Female,Night,68.88216523,26.88,Inspection,27.37,30,67.77,MCH-101,12.7
21/1/2023,38,Male,Night,61.41172853,28.09,Inspection,55.75,24,68.84,MCH-101,12.8
20/2/2023,53,Female,Evening,70.80269853,26.73,Inspection,40.83,32,48.6,MCH-305,17.7
31/1/2023,41,Male,Evening,76.96489161,24.2,Inspection,44.74,28,66.73,MCH-101,10.3
1/2/2023,30,Female,Evening,64.87492816,21.12,Inspection,37.39,41,74.38,MCH-204,18.9
13/1/2023,29,Male,Morning,72.46969985,25.05,Packing,49.04,35,62.63,MCH-101,17.2
6/1/2023,32,Female,Evening,61.48441425,27.52,Packing,23.57,36,84.53,MCH-305,18.1
14/1/2023,43,Female,Morning,80.80282495,25.29,Assembly,29.43,30,71.25,MCH-204,13.7
22/2/2023,29,Male,Night,52.63456494,27.6,Assembly,26.83,32,68.69,MCH-204,13.7
10/2/2023,56,Male,Evening,74.17470434,26.3,Inspection,33.29,28,78.36,MCH-204,12.6
2/3/2023,39,Female,Morning,54.2310004,28.58,Assembly,50.84,26,75.64,MCH-101,16.7
12/1/2023,54,Female,Evening,76.1010044,25.41,Packing,56.99,25,81.33,MCH-101,13.9
22/1/2023,47,Female,Night,68.78191951,26.94,Inspection,44.55,41,83.28,MCH-305,12.6
7/3/2023,33,Male,Morning,58.95298805,,Assembly,34.02,32,84.65,MCH-204,13.9
2/2/2023,29,Female,Morning,39.73433175,29,Assembly,46.2,23,74.57,MCH-305,16.1
8/2/2023,49,Female,Morning,79.62284539,22.59,Packing,49.83,35,59.63,MCH-305,11.2
12/2/2023,33,Male,Evening,73.1094076,25.08,Inspection,46.77,43,67.62,MCH-305,12.1
14/3/2023,29,Female,Night,58.70561247,,Assembly,33.66,22,86.39,MCH-204,19
10/2/2023,57,Male,Evening,44.99806294,29.09,Packing,33.93,33,72.59,MCH-204,12.3
4/2/2023,39,Male,Morning,69.76918223,26.48,Inspection,28.42,24,65.66,MCH-305,19.3
7/2/2023,21,Male,Night,63.57298851,25.41,Packing,32.55,36,64.55,MCH-204,13.4
1/1/2023,98,Male,Morning,30,51.71,Inspection,27.01,19,59.23,MCH-101,10.9
16/3/2023,38,Male,Evening,58.27211629,27.74,Inspection,34.36,30,79.19,MCH-204,19.1
28/3/2023,54,Female,Night,78.94203874,25.28,Inspection,34.77,32,65.48,MCH-101,20.2
10/1/2023,48,Male,Evening,72.43923632,26.66,Packing,26.36,23,60.17,MCH-204,13.3
20/2/2023,27,Male,Night,49.22446394,28.36,Inspection,61.85,32,61.3,MCH-305,18.3
24/2/2023,26,Male,Evening,30,29.78,Assembly,37.96,28,43.91,MCH-305,15.3
20/3/2023,44,Male,Morning,62.02220284,27.49,Inspection,47.92,39,77.06,MCH-101,15.5
8/2/2023,21,Female,Morning,59.98551712,26.09,Inspection,47.01,23,67.63,MCH-101,15.9
28/1/2023,32,Female,Evening,72.35203692,25.89,Packing,54.43,35,57.71,MCH-204,15.1
10/1/2023,25,Male,Morning,53.75656901,27.11,Inspection,25.93,30,83.87,MCH-101,15.3
17/1/2023,20,Male,Evening,70.05651002,25.77,Assembly,29.55,36,70.47,MCH-305,15
12/1/2023,76,Female,Evening,30,49.35,Assembly,16.86,37,47.59,MCH-204,13.3
15/2/2023,79,Male,Night,30,52.42,Inspection,18.82,29,77.22,MCH-101,12.9
19/1/2023,20,Female,Morning,39.89705408,28.59,Packing,24.9,30,59.89,MCH-305,11.6
7/3/2023,57,Male,Night,75.03937515,23.72,Assembly,33.48,35,75.95,MCH-305,9.3
10/3/2023,27,Female,Evening,68.94662166,25.14,Packing,34.06,33,75.05,MCH-204,14.7
17/2/2023,52,Female,Evening,72.67258117,26.2,Inspection,66.75,29,71.37,MCH-204,12.5
9/1/2023,21,Male,Evening,52.03247643,,Packing,40.03,26,57.48,MCH-204,10.1
29/1/2023,26,Female,Morning,65.67531786,25.15,Inspection,44.7,32,57.67,MCH-204,12.5
6/2/2023,24,Male,,66.59356809,24.67,Inspection,36.42,24,69.51,MCH-101,13.4
3/2/2023,82,Male,Morning,30,51.89,Packing,21.87,33,60.59,MCH-204,13.4
2/1/2023,44,Female,Morning,47.73055092,29.32,Assembly,37.97,36,82.19,MCH-101,19.2
19/2/2023,39,Female,Morning,63.28536297,20.38,Inspection,18.86,26,68.99,MCH-305,13.2
4/2/2023,29,Female,Evening,69.94725171,23.99,Inspection,33.2,28,59.95,MCH-204,19.3
9/3/2023,23,Male,Night,30,31.46,Inspection,41.48,27,79.99,MCH-204,12.7
6/2/2023,42,Male,Evening,67.69197609,,Assembly,29.13,35,50.89,MCH-204,16.4
4/3/2023,29,Female,Morning,67.92957411,23.79,Assembly,36.93,30,68.68,MCH-204,12
16/3/2023,43,Female,Morning,76.01798398,25.92,Inspection,28.98,28,75.56,MCH-204,20.1
8/2/2023,47,Female,Evening,76.91039661,26.13,Assembly,23.95,33,59.71,MCH-204,18.7
26/1/2023,90,Female,Morning,30,50.16,Packing,39.88,28,65.68,MCH-204,17.2
13/3/2023,91,Female,Night,30,50.4,Packing,45.45,29,63.26,MCH-101,20.9
12/1/2023,20,Female,Morning,54.36025583,26.78,Packing,45.42,24,58.76,MCH-204,17.6
7/2/2023,92,Male,Night,30,49.25,Packing,32.59,34,70.76,MCH-204,16.3
23/1/2023,54,Male,Morning,69.52722873,,Inspection,13.24,25,78.51,MCH-204,10.9
5/3/2023,41,Male,Morning,70.47793119,24.6,Packing,35.88,37,90.04,MCH-101,7.9
18/2/2023,44,Female,Morning,84.30023804,23.93,Assembly,47.69,31,77.62,MCH-204,11.1
4/3/2023,38,Female,Morning,73.60391541,22.48,Inspection,21.85,29,67.31,MCH-204,9.9
14/2/2023,26,Male,Morning,69.28660299,22.87,Assembly,52.81,30,81.15,MCH-305,12.6
17/3/2023,55,Male,Morning,74.99291493,24.21,Packing,14.41,39,58.71,MCH-204,18.3
11/1/2023,50,Female,Evening,61.15063733,27.2,Inspection,38.97,23,64.64,MCH-305,11.8
5/2/2023,59,Male,Evening,73.52187292,26.63,Inspection,43.3,24,79.53,MCH-305,13.6
10/3/2023,,Male,Morning,78.85902849,23.6,Inspection,49.68,35,63.42,MCH-204,15.2
20/3/2023,31,Female,Morning,53.35198694,19.71,Packing,39.59,25,70.58,MCH-204,15.3
4/2/2023,41,Male,Morning,71.91052282,23.91,Assembly,31.75,26,62.99,MCH-204,13.2
12/1/2023,,Female,Morning,72.21724496,25.06,Inspection,36.68,28,67.84,MCH-305,18.6
27/1/2023,56,Female,Morning,81.04595151,24.79,Assembly,28.18,36,69.31,MCH-101,15.1
23/1/2023,42,Female,Morning,47.70599704,29.04,Packing,15.1,34,74.71,MCH-101,15.5
6/3/2023,87,Male,Evening,30,50.81,Packing,32.58,29,71.66,MCH-204,22.4
21/1/2023,42,Female,Morning,57.62408963,27.76,Assembly,39.91,32,77.15,MCH-204,20.2
20/2/2023,44,Male,Morning,70.90683408,25.96,Inspection,45.26,32,73.92,MCH-305,15.1
18/3/2023,56,Male,Evening,69.44763404,25.92,Assembly,30.14,25,68,MCH-305,16.6
24/3/2023,59,Male,Evening,78.41603299,24.33,Inspection,49.77,25,63.91,MCH-101,12.2
27/1/2023,23,Male,Morning,58.19522,25.88,Inspection,33.32,20,60.85,MCH-305,8.7
22/2/2023,34,Male,Morning,57.67570682,27.29,Assembly,39.79,37,42.72,MCH-101,17
14/3/2023,49,Female,Evening,68.95403944,26.34,Inspection,42.46,27,68.85,MCH-204,11.8
21/1/2023,52,Male,Morning,75.61584338,25.53,Inspection,35.53,30,58.57,MCH-101,16.7
16/1/2023,25,Female,Evening,66.9192847,24.11,Inspection,34.09,33,61.24,MCH-101,21.4
28/2/2023,32,Male,Night,55.24208761,27.98,Packing,50.57,25,66.99,MCH-204,9.4
2/3/2023,41,Male,Evening,72.71007327,26.85,Inspection,18.01,26,64.79,MCH-101,8.2
20/1/2023,51,Female,Morning,76.16664536,25.1,Assembly,35.42,25,75.48,MCH-305,12.2
29/1/2023,24,Male,Night,62.18166521,26.29,Packing,16.66,16,68.33,MCH-305,17.4
11/3/2023,44,Female,Morning,75.45022079,25.83,Inspection,17.02,30,86.27,MCH-204,18.8
19/2/2023,31,Female,Morning,73.87215034,24.26,Packing,34.47,42,91.94,MCH-204,17.4
26/1/2023,28,Male,Morning,64.64209552,26.14,Assembly,29.74,27,66.94,MCH-305,15.9
18/2/2023,42,Male,Night,75.44640278,24.76,Packing,55.79,27,61.53,MCH-305,15.1
1/1/2023,36,Female,Night,73.89234661,24.11,Packing,32.47,28,52.37,MCH-305,15.4
7/3/2023,45,Female,Evening,77.91133242,22.75,Inspection,46.35,32,88.28,MCH-305,18.6
13/2/2023,32,Male,Evening,68.41189889,25.28,Assembly,35.52,34,62.76,MCH-101,13.1
8/1/2023,52,Male,Morning,63.43326236,27.29,Assembly,22.98,26,64.6,MCH-305,15.1
6/1/2023,23,Female,Evening,61.13168384,24.61,Packing,17.37,32,63,MCH-204,11.5
17/1/2023,54,Female,Evening,30,31.04,Inspection,21.36,30,66.73,MCH-204,16.1
25/3/2023,21,Male,Night,41.82671243,27.77,Packing,38.28,31,65.23,MCH-305,15.1
6/3/2023,49,Male,Night,56.22155363,28.61,Packing,50.97,32,78.27,MCH-101,22.8
17/2/2023,33,Female,Morning,59.7902479,27.59,Packing,25.86,25,42.54,MCH-305,10.6
12/1/2023,35,Male,Evening,37.48103621,29.71,Inspection,43.38,27,68.12,MCH-305,17.8
3/3/2023,20,Male,Morning,48.74017379,27.29,Packing,33.18,32,77.18,MCH-204,13.5
8/1/2023,48,Male,Evening,69.25712859,20.88,Inspection,24.35,29,63.1,MCH-204,17.5
25/2/2023,26,Male,Morning,66.34294115,25.11,Assembly,38.55,34,75.88,MCH-101,17.2
27/1/2023,46,Male,Night,56.81836301,27.12,Packing,50.91,29,70.9,MCH-101,14.1
25/2/2023,49,Male,Evening,75.7212519,26.3,Assembly,34.25,35,62.82,MCH-101,11.9
1/1/2023,53,Male,Evening,76.30949442,26.55,Packing,43.3,20,51.88,MCH-204,11.8
4/1/2023,48,Female,Evening,54.48768498,28.64,Assembly,38.09,32,74.07,MCH-101,15.3
25/2/2023,32,Male,Morning,63.49156767,26.76,Inspection,38.1,24,73.18,MCH-305,12.8
24/3/2023,49,Male,Evening,65.53491622,27.6,Packing,26.97,36,62.59,MCH-305,14.3
26/2/2023,53,Male,,75.36008527,24.12,Packing,39.91,29,77.6,MCH-204,11.3
16/3/2023,32,Female,Night,67.81293445,23.81,Inspection,20.38,28,65.15,MCH-305,16.5
24/1/2023,24,Female,Morning,55.3608247,27.2,Assembly,38.61,26,80.34,MCH-101,12.3
9/2/2023,55,Female,Morning,75.42026129,26.2,Assembly,48.73,33,73.03,MCH-305,13.8
22/3/2023,25,Male,Evening,69.00944662,24.75,Inspection,53.04,33,84.8,MCH-101,18.9
15/3/2023,43,Male,Night,73.69215794,24.76,Assembly,24.58,29,73.63,MCH-101,15.4
21/3/2023,42,Male,Evening,74.46769694,24.7,Inspection,39.42,33,70.28,MCH-101,17.3
3/2/2023,25,Female,Evening,68.87544544,24.58,Assembly,27.95,31,51.15,MCH-305,12.1
4/1/2023,51,Male,Morning,75.28226059,23.43,Inspection,36.41,30,70.54,MCH-204,15.8
6/1/2023,25,Female,Evening,67.07793412,23,Inspection,54.22,34,67.61,MCH-101,16.3
5/1/2023,46,Female,Morning,79.82199971,25.61,Inspection,43.78,39,86.15,MCH-305,12.1
13/2/2023,47,Male,Night,77.58808597,24.81,Inspection,28.48,31,72.13,MCH-204,15.2
13/1/2023,22,Female,Evening,37.59064247,28.21,Assembly,27.91,31,77.83,MCH-305,13.7
7/1/2023,26,Male,Morning,50.91102094,27.2,Packing,35.17,35,84.04,MCH-204,15.8
1/3/2023,51,Male,Evening,74.29461189,26.53,Assembly,35.85,25,83.4,MCH-305,11
20/1/2023,40,Male,Morning,75.08128296,24.51,Inspection,36.33,29,69.13,MCH-101,11.9
18/3/2023,24,Female,Evening,69.77338805,25.76,Packing,20.11,28,91.29,MCH-305,10.8
8/2/2023,59,Male,Evening,63.68161374,26.72,Packing,54.99,32,64.94,MCH-204,11.5
21/1/2023,30,Female,Evening,59.35500112,27.43,Assembly,55.98,31,83.3,MCH-101,13.1
20/1/2023,20,Female,Night,55.47925948,25.81,,39.79,39,62.53,MCH-101,16.5
5/1/2023,56,Female,Night,55.7545012,28.16,,,37,78.6,MCH-305,15.3
21/3/2023,20,Female,Morning,49.43797988,27.2,Inspection,28.73,22,60.36,MCH-101,15.3
3/1/2023,42,Male,Evening,63.98249288,27.59,Inspection,25.58,32,76.19,MCH-204,12.1
25/1/2023,59,Female,Evening,80.23660197,25.02,Inspection,24.68,34,61.46,MCH-101,14.9
31/1/2023,43,Male,,79.36938367,22.37,Packing,28.66,30,59.63,MCH-204,18.8
11/1/2023,43,Female,Night,72.05587645,26.54,Assembly,39.22,27,60.34,MCH-204,15.9
14/1/2023,35,Male,Morning,62.01981266,27.45,Assembly,36.28,37,74.98,MCH-204,17.4
16/3/2023,25,Female,Evening,54.0451558,27.15,Assembly,50.24,32,74.94,MCH-101,13.5
6/2/2023,42,Female,Morning,72.42523666,26.84,Packing,19.77,25,74.9,MCH-101,13.6
20/1/2023,55,Female,Morning,79.89720397,25.3,Packing,26.19,35,,MCH-305,16.6
24/3/2023,23,Male,Night,65.00443114,24.39,Assembly,15,32,65.16,MCH-204,12.2
24/1/2023,55,Female,Morning,73.39338855,27.1,Packing,36.45,27,62.79,MCH-204,14.6
16/3/2023,36,Male,Morning,63.97974181,26.85,Packing,51.01,26,59.65,MCH-305,15.6
20/3/2023,41,Male,Night,80.32593032,24.88,Assembly,30.28,26,59.05,MCH-305,13.8
5/3/2023,26,Male,Night,53.63079317,27.29,Packing,48.65,36,82.13,MCH-204,12.5
13/1/2023,44,Male,Morning,74.01422148,24.23,Inspection,41.94,33,59.41,MCH-204,13
21/2/2023,27,Female,Morning,64.08517237,24.83,Assembly,43.67,35,60.68,MCH-305,10.9
6/3/2023,30,Female,Night,60.65191059,27.29,Assembly,40.86,31,60.02,,15.8
23/1/2023,48,Male,Night,62.96909527,27.74,Assembly,53.03,27,56.73,MCH-305,17.5
5/3/2023,22,Male,Night,57.67086538,25.28,Assembly,33,26,73.05,MCH-204,13.5
11/3/2023,37,Female,Evening,64.89922224,26.57,Packing,41.87,35,64.64,MCH-204,23.2
15/2/2023,43,Male,Morning,72.37057254,26.31,Assembly,53.45,32,68.36,MCH-101,12.7
27/2/2023,25,Male,Night,50.3976656,20.51,Inspection,24.77,29,68.83,MCH-204,12.8
20/1/2023,42,Female,Morning,75.7702217,24.19,Packing,32.85,30,72.89,MCH-204,17.3
2/2/2023,33,Male,Morning,65.12793798,25.9,Packing,40.75,35,71.01,MCH-305,16.9
28/1/2023,46,Female,Night,77.70372528,25.29,Assembly,26.41,33,81.84,MCH-101,17
8/1/2023,59,Female,Evening,70.78262272,26.49,Packing,25.99,30,63.32,MCH-305,18.2
12/2/2023,53,Female,Morning,59.13477912,28.26,Packing,55.3,30,64.08,MCH-101,12.2
27/1/2023,27,Female,Morning,66.84792665,25.36,Packing,26.88,27,69.11,MCH-204,16.1
14/3/2023,20,Female,Evening,56.94999943,23.88,Assembly,31.34,30,69.27,MCH-305,10.8
22/1/2023,22,Female,Morning,57.00293782,26.65,Inspection,37.16,29,55.17,MCH-305,18.2
1/3/2023,43,Male,Night,76.63578571,25.35,Assembly,39.29,30,54.23,MCH-305,18
17/3/2023,26,Male,Evening,60.02746881,25.69,Inspection,29.55,27,68.59,MCH-101,18.1
13/3/2023,29,Male,Evening,70.41050987,25.42,Packing,32.92,23,83.86,MCH-204,14.8
18/1/2023,53,Female,Evening,30,30.48,Inspection,24.98,35,84.85,MCH-204,18.1
28/1/2023,89,Male,Evening,30,47.31,Assembly,29.46,33,58.83,MCH-101,15.5
25/2/2023,53,Male,Evening,76.12884717,25.22,Assembly,41.95,29,65.69,MCH-305,19.1
15/1/2023,30,Female,Night,61.80024102,25.99,Assembly,44.06,28,71.63,MCH-204,14.1
25/3/2023,44,Male,Evening,74.9976873,24.44,Packing,45.18,23,73.04,MCH-204,14
21/1/2023,44,Female,Evening,63.00249723,27.8,Inspection,34.95,35,60.26,MCH-305,16.3
10/2/2023,27,Female,Evening,57.13471199,27.63,Assembly,33.03,36,87.02,MCH-101,11.2
10/3/2023,42,Female,Morning,64.29925965,27.29,Assembly,21.92,30,64.3,MCH-204,14.3
12/2/2023,41,Male,Night,79.84873023,25.46,Assembly,31.44,32,73.69,MCH-305,14.8
14/3/2023,35,Male,Evening,62.29279697,27.29,Packing,36.73,25,66.71,MCH-305,11
5/3/2023,50,Female,Morning,73.25046606,25.79,Assembly,45.88,30,66.76,MCH-305,15.3
18/1/2023,47,Male,Morning,73.28672093,25.84,Packing,15.67,27,77.57,MCH-101,16.5
20/2/2023,41,Male,Night,75.61008666,25.62,Packing,31.63,27,79.85,MCH-204,17.5
27/1/2023,49,Male,Night,70.87950524,26.5,Assembly,12.34,29,76.81,MCH-101,10.5
8/3/2023,88,Male,Night,30,50.6,Packing,18.96,28,61.17,MCH-101,18
8/3/2023,94,Male,Evening,30,49.29,Packing,48.17,29,56.54,MCH-305,8.8
9/2/2023,75,Female,Night,30,49.1,Assembly,21.98,35,96.6,MCH-305,12.3
9/1/2023,50,Male,Morning,74.81023149,22.5,Assembly,36.08,19,73.07,MCH-305,21.1
15/2/2023,48,Male,Night,64.95217667,27.73,Inspection,45.26,27,61.02,MCH-101,15.5
23/1/2023,59,Male,Morning,71.18335252,26.5,Assembly,30.32,33,79.42,MCH-204,11.9
20/2/2023,25,Female,Night,57.30611586,27.01,Inspection,22.76,31,60.94,MCH-305,10.9
20/3/2023,36,Female,Morning,74.91995301,23.14,Inspection,36.19,26,89.68,MCH-204,11.2
15/1/2023,56,Female,Evening,43.84946886,29.57,Inspection,50.6,41,65.92,MCH-204,12.2
18/1/2023,40,Male,Morning,78.34605263,24.78,Assembly,44.93,43,78.59,MCH-204,17.9
20/1/2023,57,Male,Morning,75.6495852,26.34,Inspection,32.52,30,69.55,MCH-305,16.6
18/3/2023,98,Male,Night,30,47.42,Inspection,29.43,25,54.76,MCH-204,18.2
